spotify_id,artist_name,track_name,class
,"Pritam, Darshan Raval, Antara Mitra",Mehrama,3.0
0bVtevEgtDIeRjCJbK3Lmv,Guns N' Roses,Welcome To The Jungle,9.0
63z4jrxNSqlNkYPzGzY3Od,Biffy Clyro,Space - Acoustic Version,9.0
2BikDWeXjSKJIZsaphX9JX,The Telescopes,Splashdown,6.0
,Ti√´sto,The Business,9.0
,Peled,◊ê◊ó◊ú◊ï◊ù ◊ú◊†◊¶◊ó,5.0
0wNnwLgq5N9lWYib8eUnu6,Carl Perkins,Boppin' the Blues,10.0
7lTlWUARTjUy02kDQuTWAX,Sun Seeker,IFSN,10.0
0KWcRXcnGoB0gWSu4mshF8,Arcade Fire,Electric Blue,6.0
3izAz3VZgmyrZFT43GFPW2,Weaves,Candy,6.0
79o6UOvbByGBsbDWgo8IfH,Ying Yang Twins,Twerkin in the Mirror,5.0
3GPEflNyiBz1c1iveD7J5b,Caspian,Echo and Abyss,6.0
44hRrXzdowOntLL1DrVw6a,Deadlights,Schedule 1,8.0
,Eyal Golan,◊ô◊©◊®◊ê◊ú,9.0
3If2Yl76GdYSu3aFc4FuXz,Bleached,Shitty Ballet,6.0
7aIG8lh4xZmWqOoASAifHf,Sullivan King,LOUD (feat. Jason Aalon from FEVER 333),10.0
1TEZWG1FdjzDdercCguTwj,Limp Bizkit,Nookie,8.0
,Altin G√ºn,Y√ºce Daƒü Ba≈üƒ±nda,1.0
6eLL7QTdMWdhhG4i3jHDR9,Roy Orbison,Crying,10.0
1h5zFvis5TSHQGuKXbCUIX,Kalandra,Slow Motion,8.0
,Manna Dey,Dil Ka Haal Sune Dilwala,3.0
2V5swkPJooSuCc2KA5lWav,Glass Dove,Just a Conversation,6.0
,Dor3,◊ß◊ï◊†◊§◊ò◊ô,5.0
1yYE8EyuIV0rrvQ1bA2Fyf,Bring Me The Horizon,Happy Song,8.0
38H66Y7JGcNxdt2Qpgw4E8,sendflowrs,novocaine,6.0
,Lockdown On Date Night Tuesday,Ondara,0.0
,"Dolly Parton, Kenny Rogers",Islands In the Stream,4.0
1zQBO3qNSeJVuHZTwZ7Wx6,George Strait,Unwound,4.0
4IF5tqSLknKGYp0uQPZw6P,Florence Black,Bird On A Chain,10.0
55WJq2EsJoTSvvF15Q4gCy,Dream State,Monsters,8.0
1NI5y9DsyLxdybMe7i3OdN,Kitten,American Football,9.0
5ZUxxja3WzBZUFF6P9M9HN,Otis Spann,Someday (Electric),2.0
,Larkin Poe,Keep Diggin‚Äô,2.0
7K40sZ0ZV6vGjzSso2nFyr,Marty Robbins,"My Woman, My Woman, My Wife",4.0
0A9wTufPFplgsSACJLUtX6,The Cold Stares,Hard Times,2.0
4KMsPlI229IQ4z3dqcCbIV,Chinmayi Tripathi,Sakhi Vasant Aaya,0.0
3bMNprrp2JDKZsGbiXpsJl,Ludacris,My Chick Bad,9.0
2vEUFrRByOKob8yqOd6LuA,The Specials,Ghost Town,1.0
5PRnMwcqQuHzlRU14QRUN6,Westlife,Shadows,9.0
,ODB,Brooklyn Zoo,5.0
35keiknicSk7ZiEl1Wa4Hg,The Rembrandts,"Just the Way It Is, Baby",10.0
0bcaL9LLNBv3N4IRxIpRpC,Quruli,I Love You,10.0
72PqmnVj86bfTnkFiQ9Mx9,Esbjörn Svensson Trio,Where We Used To Live,7.0
2gBnKiNNXCIDLfqVptT6v6,Stevie Salas,Tell Your Story Walkin',10.0
6UDryGpCcgMaXEFZeVu6Rn,Sonn,Rumours,6.0
6h2WKGC3cXXm58BsY77MMO,Backstreet Boys,Masquerade,9.0
7ybwV07T2WkKIjOTeaHFX7,GIRLI,Passive Aggressive,9.0
5pr6IqzE159r8sDiPilG49,Otis Grand,Holding You Up For Love,2.0
5776LqwiAk5PQEXSw8v4Pa,Backstreet Boys,Weird World,9.0
2njA611I0vuqOyeq356mGO,Dope,Rebel Yell,8.0
34fDC6L3NrgAlymSCjt9Ip,Forrest.,Never Had,6.0
6PScTantRyDSp4AkOGTKUT,Victoria Spivey,Garter Snake Blues,2.0
,Little Walter,Juke - Single Version,2.0
0oSHS50JBCzpgetwyPuf1d,Foxing,Go Down Together,10.0
5jxjLdZXCqZlAOCC1OHOmc,Matilda Mann,Doomsday,1.0
3MFFDRC4wTN9JNGtzXsZlN,The Doors,Love Her Madly,6.0
27cWalfVkjaY21WxHiR426,dad sports,MANY FACES,1.0
6URPlvJyBNQfASywtcLKKj,Count Five,The World,2.0
7CtQuEcItYcE73QsWn6hv8,Catfish and the Bottlemen,Kathleen,6.0
3lPr8ghNDBLc2uZovNyLs9,Muse,Supermassive Black Hole,10.0
2rBHnIxbhkMGLpqmsNX91M,Rage Against The Machine,Bombtrack,10.0
0fSrMPwErHXvwzcsFZvVXH,Canyon City,OK,9.0
76loNX1slkkTetxZZQ183q,Christopher Renault,Haute Garonne,7.0
67kQ3UW7saqCFqB54BVKKI,Ariana Grande,god is a woman - live,9.0
7bIQeY33PkduZRmR3h9BIY,The Kinks,Lola - Remastered,6.0
,The Jaded Hearts Club,Reach Out I'll Be There,10.0
,Idan Amedi,◊ê◊ô◊ü ◊ê◊ï◊™◊ö,9.0
4MUh1QHWGu6QWFJdwbmKmt,"Luther ""Guitar Junior"" Johnson",Somebody Have Mercy,2.0
,Hadag Nahash,◊ú◊ô◊ô◊í◊ú ◊ê◊ô◊ô◊ñ,5.0
6OmqTJxahPxmGdi1sCVj7M,Dot,life support,1.0
0KqyBk4aVT88TEqBIC8mAP,Bowling For Soup,Girl All the Bad Guys Want,10.0
4pXjVzQUhOQQmuYSGBiyx6,Far Caspian,Warning Sign,6.0
5weKCP07IGA1565wfI3cZ1,Ed Sheeran,Happier - Acoustic,0.0
5jkbw3FDS3bSSb4oLKYbjf,Sub Urban,Freak (feat. REI AMI),10.0
,Betty Davis,They Say I'm Different,10.0
1l0gwvwWfPXgpNDqrrpJRI,Joe Bonamassa,How Many More Times - Live,2.0
5wsvrblb3ooRyJQol7A2tN,Rasmus Holm Quartet,Fatamorgana,7.0
5s0b3c1FUhcXkqn2r6Lqm5,Tina Turner,What's Love Got to Do with It - Live in Arnhem,9.0
2pnJ3yhTpLWbg7RgjOWJRQ,Belly,IYKYK,5.0
45D9HlYZtNsxdy1jAAXzNR,Fredo Bang,Click Up,5.0
48nnqkmwmjZ7ohyShSyKAm,Jimmy Eat World,Sure and Certain,10.0
4JhBy5PF7KOoAfWWxOKBij,James Vincent McMorrow,Cavalier,6.0
2vATuBCSWGaY8SU0hsRAZj,Wear Your Wounds,Shrinking Violet,8.0
,Westlife,I'm Already There,9.0
4FAuCkNkIlQnqfZiu60xd6,Skullcrusher,Places/Plans,6.0
4flpoC8HIvSNFO0MJljT6E,Backstreet Boys,Crawling Back to You,9.0
16NPxCHpfh6Y1iXn2QTs2J,'68,Bad Bite,10.0
7MzZKKaSo6fTRdOQH4xyxk,Snoop Dogg,Who Am I (What's My Name)?,5.0
3xG8Xcrke8F1gfYjzQE1Le,Makeup And Vanity Set,Implant,6.0
7fcfNW0XxTWlwVlftzfDOR,Pantera,Walk,10.0
2MAVcVr2oylw2OZ3hojWYj,The Connells,'74-'75,10.0
4dqhnjsX69qGQ7DCMSTY7v,Laura Marling,Devil's Spoke,6.0
54gKQd2A81o0pzQKQ50NTd,(Hed) P.E.,Renegade,8.0
5oZps6mYqU5s7A4WjUZggJ,Anderson .Paak,Lockdown,5.0
5wqU8tT3obRDTmqLp1D0Qy,Almighty Mighty,Slow Burner,10.0
6pRPoKyrZ2VNlgpvU6wwNB,Alter Bridge,Blackbird,8.0
7m3zESC5sYrdRTlq1EO5Ep,Ben Poole,Further on Down the Line,2.0
5G9zXOzY4YXwedaXAHaWnP,Just Geo,Red Alert,5.0
,"Anuradha Paudwal, Sudesh Bhosle",Tumko Hum Dilbar Kyon Maane,3.0
4MOCc39wo3ox8EKJIq6WvJ,NICOLAS,DANCING IN THE MOONLIGHT,6.0
4rCKRnu2F0kidPmhfue8Yp,Gaerea,Conspiranoia,8.0
17H7NiAHBKZlgEycgZq1OS,Sloan Peterson,New Direction,10.0
29Srmzqyig5Tg5EitFXsb8,Britney Spears,Radar,9.0
0wwbxSLnXXws3sD0AKMfUT,Silver Apples,Oscillations,1.0
1GrWQIGaA2cCTDunbubDY4,Echo Collective,The See Within,6.0
4jVBIpuOiMj1crqd8LoCrJ,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),9.0
6Tqc6BDF13Kr4iY443LoJb,Mob Rich,Everything and Nothing,6.0
32pL34UN2nagbiO7ylp5C9,Jean-Luc Ponty,The Trans-Love Express,10.0
4ahI2IdM0Z1e7dLopcNJQi,Joeboy,Door,9.0
70eDxAyAraNTiD6lx2ZEnH,Elle King,Ex's & Oh's,9.0
59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,Killing In The Name,1.0
0fpMSOW6Zy9j6azF3zfHlu,The Presidents Of The United States Of America,Video Killed The Radio Star,10.0
4TSdgufs5bHUjfS9mJpMSh,Outkast,The Way You Move (feat. Sleepy Brown) - Radio Mix,5.0
,Meadows End,◊§◊†◊° ◊ë◊ï◊ì◊ì,10.0
,Moshe Peretz,◊©◊™◊ô◊ô◊ù ◊ë◊ú◊ô◊ú◊î,9.0
4GvyP7CnBJEV2t7L7vOkjw,Wilbert Harrison,Kansas City,2.0
6jmcT1ZAB4CMBo2h40aKic,Red Ribbon,Way,10.0
,"Dhruv Ghanekar, Mame Khan","Mitho Laage - The Dewarists, Season 5",0.0
3oQMwKCFTi3wKi9VANfTbE,JunkBunny,Sedona,10.0
06rX4GEEjsVTSbRBWycs2U,PJ Harding,The Worst Of You,9.0
3qDeU6b8Fopj9VJ11SIEH2,Ludwig Van Bergen,Carcassonne,7.0
437JhWZSfWGY9xnPvIzw6j,Hamish Hawk,Calls to Tiree,10.0
4bPBhogrMsUkJHYeCW06ov,VIC MENSA,"NO MORE TEARDROPS feat. Malik Yusef, Wyatt Waddell",5.0
1mDbhhYo1HjN3CwJTq62uZ,GirlzLuhDev,Dead Bro,5.0
5cZqsjVs6MevCnAkasbEOX,Limp Bizkit,Break Stuff,8.0
,Omer Adam,◊û◊ô◊ù ◊©◊ß◊ï◊§◊ô◊ù,9.0
,"Hank Williams, Jr., Reba McEntire, Willie Nelson, Tom Petty",Mind Your Own Business,4.0
2fwKJNRWxlRTncgO9ufC1h,Beck,The New Pollution,10.0
6nHBtahggLTtyHwkDsHlnI,Dexta Daps,Scripture,5.0
0fdYaOG3Dp8t6fhW5Cel84,Big Brutus,Louise,9.0
55PtLJBxLqSBZOKc65w3pp,Ralph Castelli,Running,6.0
0mlE732Ghbmo89ISngqVNk,The Goodnight Darlings,Heavy,6.0
7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,1.0
,Eyal Golan,◊™◊ë◊ï◊ê◊ô ◊î◊ô◊ï◊ù,9.0
7F0dwqgKzlaIRrngChBRAc,Jane's Addiction,Stop,10.0
5wbZ3sbWf4PppzZiRxkxou,Little Richard,Ready Teddy,10.0
,Eden Ben Zaken,◊®◊¶◊ô◊™◊ô,9.0
1p6wxI8LwDcO67o5kS3X2v,Ryan Turtle Trio,"I Loves You, Porgy",7.0
5sCjd47MEpd7vkvhYukANl,Franz Ferdinand,Ulysses,10.0
5i7U1wvaDJsZTMlzioZyIO,Chastity Belt,The Process,1.0
3Y2a4ePrdOfK2xlawQXkl6,Only Shadows,Fight Milk,10.0
6HAIJiZ3FGzWs5qREm9viG,The Hives,Main Offender,1.0
40rvBMQizxkIqnjPdEWY1v,Disturbed,Down with the Sickness,10.0
5VQq8M6cGARgFSLnialsvJ,Stonefield,In The Eve,10.0
61bwFjzXGG1x2aZsANdLyl,100 gecs,money machine,6.0
3Snzs0C112fbgi5q9nQKnj,Ulver,I Troldskog Faren Vild,8.0
3xBX8dERY2UhEq4iMSAEkA,ShrekDiMC,Non Stop,5.0
6bF20uauKV4HUXp5mKdx82,Inner Wave,Mushroom,9.0
1leOJnHs7HFXF4B5Nsgkmk,Movements,Skin To Skin,10.0
,Shimon Buskila,◊ú◊©◊ô◊® ◊ê◊ô◊™◊ö,9.0
1XfydTBaDChT4J9K4bng5L,Spirea X,Chlorine Dream,6.0
3qIdXWJRCTSHopNlz0Aqhc,Molly Burman,everytime,10.0
2DQeD4Y1LDOtKgE0jWqezB,Interlinked,Signals - Instrumental,8.0
,"Jean Sibelius, Gothenburg Symphony Orchestra, Neeme Järvi",Andante Festivo,7.0
66vhFgGHqVSZpr59JIqaKu,Nerina Pallot,Everybody's Gone To War - Chris Lord-Alge Mix remastered,10.0
5gvUYDgFENYTHoNlLhNCqc,Westlife,Evergreen,9.0
4GQ9PStMvCHmF13SLz1zki,Wesley Schultz,If It Makes You Happy,0.0
4qVxgXAQnGb11sU6yIYxQJ,TOBi,Family Matters (feat. Flo Milli),5.0
,"Mahendra Kapoor, Balbir",Chahe Yeh Mano Chahe Woh Mano,3.0
,"Antonín Dvořák, Chilingirian Quartet","String Quartet No. 12 in F Major, ""American"", Op. 96: II. Lento",7.0
4wvYLntxEozfc6eLPct3CN,Dhruv Visvanath,Midnight,6.0
2yOjgmbdA6B3jdAbZLZr43,Rev. Gary Davis,Devil's Dream,2.0
0ELdeGHk29DP86ymfxSRW2,Willa Amai,What's Up?,10.0
,Doja Cat,Ain't Shit,9.0
,Efraim Shamir,◊¢◊ë◊®◊™◊ô ◊®◊ß ◊õ◊ì◊ô ◊ú◊®◊ê◊ï◊™,10.0
6SheHu5m33TpnVxlZumHeS,Del Amitri,Nothing Ever Happens,10.0
57iDDD9N9tTWe75x6qhStw,The Verve,Bitter Sweet Symphony,10.0
51GZs0btQ7q02lps378FYN,Ballaké Sissoko,Nan Sira Madi - A COLORS SHOW,7.0
,Hadag Nahash,◊®◊ß ◊§◊î,5.0
,Himalayas,Thank God I'm Not You,10.0
38mcxDWvq8BshHpg7mzYnk,Picture This,Troublemaker,10.0
0pJW1Xw3aY4Eh6k5iuBkfI,Phoebe Bridgers,I Know The End,6.0
13J4KuQoJaf0ubp9gzPuFo,Backstreet Boys,Inconsolable,9.0
7fw6XQdMN9BszacQxoz4gZ,Don Williams,Good Ole Boys Like Me - Single Version,4.0
3vqpYJMBIZxgr9AQwps9m9,Shields,It's Killing Me,8.0
,Benaia Barabi,◊¢◊õ◊©◊ô◊ï,9.0
5vXKoIWd5FjRqJjsBYjpGR,Berry Sakharof,◊ú◊ó◊•,10.0
4UtU1aDajKPB0Tm21bsdDs,Geeta Dutt,Neele Aasmani,3.0
7rLokcIMP9p8fl0iROdVfC,Alicia Keys,ocean eyes - Recorded Live at Jungle City Studios,0.0
5LuiqfMuvZJ0kyqv59biwj,elkyn,something,6.0
7nrw6fE8fjTepZWsQ4ujIq,Sufjan Stevens,Lamentation I,6.0
5AdCgGGaN31l8N6GMhluCN,Against All Odds,Serious 2020,5.0
05OUC91VXFLsMddV7yKaZC,James Cotton,Cotton Mouth Man,2.0
5v1dxYYKojA34ip1k3gyZm,ZIGGY,GLORIA,10.0
2EWtjjsdSurRlILqIMBi10,Mezmerized,Rage,8.0
7dHqpgKhgRoTYo8HotjFwr,Benjamin Francis Leftwich,Shine,9.0
4KWUVilgHxC10fi3yMxtMQ,The Virgins,Rich Girls,6.0
0Q0CAhTF6MJVwHKuCppVH3,The Well Runs Red,Fight Me,1.0
4Pu2Es4ayOB4VneMuhUsOe,King Solomon Hicks,421 South Main,2.0
3RNyGLgSvmVRZ7xKUp8Wgd,Mungo Jerry,In the Summertime,9.0
31F5fC1a6AGmzh7bZj7QwS,Yennu Ariendra,Raja Kirik (Dog King),6.0
625axcAbFfHJ4ezQP92jEK,Martha Hill,Grilled Cheese,10.0
,Rod Stewart,"I Don't Want to Talk About It - Live at Newcastle, England, 12/17/1976",9.0
0bxuV9VOE5iARolyiQyrxZ,WAAX,Labrador,1.0
6zq3YDg0CIOVrciTRyC0FI,Lata Mangeshkar,Mujhe Tum Mil Gaye Humdum,3.0
5o0r4jyCw8L5udeXsQ9STY,Tinsley Ellis,Nothing But Fine,2.0
4uZwxFVkVq8fxHad28l4eh,Louf,Formation - Otik Remix,6.0
32Z3DgoryCdqcg9eaLTbnc,Alice Cooper,Might As Well Be On Mars,8.0
16GmN4IxQo8TXKL754404a,So Solid Crew,21 Seconds - Live Acoustic at BBC Radio 1 / 2001,5.0
1K6dJi9ae0mfP5h1MID6AK,Amos the Kid,Island of Troubles,10.0
09RYDCoPd0hiw5RS1gEK8i,Roosevelt,See You Again,6.0
1nFtiJxYdhtFfFtfXBv06s,Nirvana,Something In The Way,10.0
3RvLAm0ESbUOUZOD7sF4xn,Young Dolph,Case Closed,5.0
,Eliad,◊°◊ï◊£ ◊î◊©◊ë◊ï◊¢,9.0
3dk2soQ6B0MC33RW7wKBy5,Frozen Crown,Embrace The Night,8.0
1sqEf1JGRZlxQBpSbvLcC0,Jimmy Eat World,Criminal Energy,10.0
,"Thomas Koch, Topo Gioia, Khader Ahmad",Añoranza de Amor,7.0
,L.A. Rats,I‚Äôve Been Everywhere,8.0
,Andreas K√ºmmert,Fukk Up,10.0
1r8oPEXqnhUVgkUkJNqEuF,Joy Division,Love Will Tear Us Apart - 2010 Remaster,1.0
,Samba Tour√©,Gandadiko,2.0
2xmJNIkGmYBVoiu1WqA9il,Blind Melon,Change - 2002 Digital Remaster,10.0
1x3Y5XIrFf01LIqus4kQKI,Corey Harris,Tamalah,2.0
6JROyFXOWo95ebbuUkCmVI,Moneen,Are We Really Happy With Who We Are Right Now?,10.0
7kMzfcoSuwrjc1LpkTpvYb,Briston Maroney,Bottle Rocket,6.0
3cIG78oBauowzEbkBwWADN,This Will Destroy You,They Move on Tracks of Never-Ending Light,10.0
2Q7nzt6BXtuDdroqKOag3D,HELLYEAH,Human,10.0
,Eyal Golan,◊û◊ú◊õ◊™ ◊î◊ô◊ï◊§◊ô ◊©◊ú◊ô,9.0
4A92eG44dO3RjNc4rzZiZV,We Were Giants,The Final Encounter,10.0
2mX8yyI3zLICo2Xw3sXKJc,Equilibrium,Renegades - A Lost Generation,8.0
53bZYxVbCYm6w1Gx8U64bz,Miranda Lambert,Settling Down,4.0
,Cam‚Äôron,Horse & Carriage (feat. Mase),5.0
0R0m9mTXa81zp1qtcU3dSR,Queens of the Stone Age,Regular John,10.0
7uEw55wwByGZnEUTX0MaEI,The Savage Resurrection,Fox Is Sick,2.0
5klb3HnAcxzFhPO0tNSUg6,Jagguar,Guessing in a Row,6.0
,Shlomo Artzi,◊™◊®◊ß◊ï◊ì,10.0
6LpKziy8JtKAQG7C6KBxCn,Supergrass,Moving,10.0
,The Yardbirds,Over Under Sideways Down - The Mono Album,1.0
3TKBCmkKzac4u7R4M3GUKu,Seventh Crystal,Broken Mirror,8.0
3MiHG7FiEk56qiHNuWaZiz,Horace Silver,Senor Blues,2.0
1phLuNWayQAU80c0NTm2kY,almost monday,live forever,1.0
,◊°◊ê◊ë◊ï◊ï◊ô ◊°◊ê◊ß◊®◊°,◊ó◊®◊ê ◊û◊ì◊ô◊†◊î,6.0
1V6if4IezCukFEI8Y0ek5M,Bayside,Prayers,10.0
3eZYOQO4UzKrUDYDghtnFw,Ariana Grande,test drive,9.0
7t4ERqNUFBH7KxS8y9Hz29,Jill Andrews,Gimme the Beat Back,1.0
5oEe6Xt39rDPcaPGNvfbHj,Augustine,Prom,6.0
6vSY2O8TWgHP0oLPn5WhbH,Annihilator,Phoenix Rising,8.0
,Led Zeppelin,Stairway to Heaven - 1990 Remaster,10.0
,"Lata Mangeshkar, Kishore Kumar",Dekha Ek Khwab,3.0
7vzfjHm6m8olEhvQ3vAHqj,Pa Salieu,Informa (feat. M1llionz),5.0
3vM6d0LGwzhjmpry8GlW6w,Goose,Hot Tea (8.10.19),10.0
7Ep6MLL8ATx0fFczswsvR5,Phosphorescent,Ride On / Right On,2.0
6bWQVshuT8MmY82a9FIr78,Kiko Loureiro,Imminent Threat,8.0
2LcFb68z6IjMogz650A5rE,Wez Atlas,Kind Of Love,9.0
0CFtlafteObzOEuJdESQkb,Aerosmith,Eat The Rich,10.0
2p74LHxhjmrvR3hJmn4e4F,Kayzo,Before The Storm,10.0
,"Midival Punditz, Papon",Purvayi,0.0
2UikqkwBv7aIvlixeVXHWt,Chris Stapleton,You Should Probably Leave,4.0
1SRkKyJ2JjMZgyDWC30zKv,The Cars,My Best Friend's Girl,10.0
6680004WRn67xljeiz0id4,Ben Lukas Boysen,Love,1.0
1rmpguQGqC1YWy9i99YIQC,Colin James,Riding In the Moonlight / Mr. Luck,2.0
56L7NcI5iFfMoDHo7unRPs,Langston Doobs,The Light,5.0
,Or Bar,◊ê◊ú◊£ ◊ó◊™◊ô◊õ◊ï◊™ - ◊ê◊ß◊ï◊°◊ò◊ô,9.0
5dcHmi11sF3otNfZbcq3n7,Crypta,Starvation,8.0
2ixsaeFioXJmMgkkbd4uj1,George Ezra,Budapest,9.0
,Arik Einstein,◊®◊ï◊ó ◊®◊ï◊ó,10.0
,Itzik Shamli,◊ë◊ì◊ô◊ï◊ß ◊õ◊û◊ï ◊§◊¢◊ù,9.0
2tegziweHoAgxKpBg8Vd0g,Eliad,◊û◊°◊¢,9.0
,24kGoldn,CITY OF ANGELS (feat. YUNGBLUD) - YUNGBLUD Remix,10.0
5Sg1W0xLdgaLP0OLJIApHJ,Ride,Drive Blind - 2001 Remaster,6.0
,Dudu Tassa,◊î◊í◊ï◊ú◊î,10.0
2Piw0o3Z2Z5KSCv5Sdv8Dj,Dj Streaks,More To Life? - Edit,6.0
0fGn1Udw47UFuCiY4ZBdrB,Osibih,Go,5.0
,"Toumani Diabaté, Sidiki Diabaté",Lampedusa,7.0
2XgqIg1xo9bvzyK0DEnqxN,Jon Hopkins,Modern Driveway,1.0
,Clawfinger,Biggest & The Best - Remastered version,8.0
3rMvBEcLUXOqrUYaL3PNVB,42 Dugg,Alone (feat. Lil Durk),5.0
3f9Xt5Bcu1QooplxlTPEtb,Cavetown,Ur Gonna Wish U Believed Me,6.0
2thHG5mSlC51b236yXzOGY,Sam Sparro,Black & Gold,6.0
69L6LZLaDaaWSosY4r7bU3,The Absence,Coffinized,8.0
010zNby24HBoMyMZClgViJ,PIG,Prey & Obey,8.0
6ZT3Wvyj8sYb7kx3tjZD3H,G. Love & Special Sauce,The Juice (feat. Marcus King),2.0
7LSuJosmvkGr3RJ1o3b0yp,Fu Manchu,Time Is Going On,10.0
2yEMIAbMaCzytx3kAf6hg8,Jake Milliner,Freddie's Winning Hand,1.0
5pNxycmDYd8wSlSO5y47ai,Queen,Tear It Up - Remastered 2011,10.0
4P4eoKuVe8x6hqTyXk2Zt8,Mugshot,Violent Ends,8.0
09W7aid0qnAieqqLIeapa4,Participants Of South India Female Choir,Sri Venkatesha Suprabhatam,0.0
21NVIBYBZIp7oa0OONZBZo,Jean Dawson,Clear Bones,6.0
4gRRWu6UKWASIQzzOzkXUx,Tony Spinner,The Answer,2.0
6yFIzIxyTVRfVeSTTvtEBt,Bobby Bare,Marie Laveau,4.0
7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,1.0
5PntSbMHC1ud6Vvl8x56qd,Beck,Loser,6.0
6uzuW7L1t1UhnzbfXwtMtQ,Cute Is What We Aim For,The Curse of Curves,10.0
0WNGPpmWqzPnk0psUhJ3SX,Mott The Hoople,All the Young Dudes,6.0
5NeIONQWJ25uPylJBJiO4c,Stone Sour,Through Glass,8.0
,Ravid Plotnik,◊î◊©◊û◊ó◊î (◊†◊¶'◊ô ◊†◊¶'),5.0
6bKdh1YoDfUMe4mx8mZ3D1,At Vance,Only Human,8.0
4gvr4VWQkLs3rfgh0svWqp,The Sheepdogs,Feeling Good - Live,2.0
00YCRrySf0dJ6nRCKYSAkA,Swirlies,Pancake,10.0
1k7lK8tjU5BPsXez7WEpg0,Deerhunter,Revival,6.0
12jKQEQsmOjmlD9v8T0YYc,yes/and,Centered Shell,6.0
,Jimbo J,◊û◊ò◊ß◊ï◊™,9.0
5E5HYgxGMp3BPakHGfKfIB,The Modern Lovers,Roadrunner,1.0
2oAy8P7WfjbZW0cWw6RnAG,Pankaj Udhas,Chhupana Bhi Nahin Aata,3.0
54d6U1U3Y74mDmJJECZNNQ,Brown Bird,Smoke Rising,10.0
1612JQ4JxS8bm5ky53N3bH,Our Lady Peace,Superman's Dead,10.0
2vL0Zyzm951vzw1Ojdlwa4,Shirazee,AFRICAN IN NEW YORK,9.0
,Doli & Penn,◊û◊ê◊ï◊©◊®◊ô◊ù,9.0
6MNDpOgAXLuL8lx3vAQWhS,New Years Day,Skeletons,10.0
4dfuGPRmzrCKSwhJQgOuHy,Darq E Freaker,Red Velvet,5.0
,Queens of the Stone Age,Feet Don't Fail Me,10.0
28TcG73tbc4iGrGBFjiBnR,Manowar,Kings of Metal,8.0
5rJglpSmC76KMRYiFZUKwo,Sodom,Indoctrination,8.0
17H7NiAHBKZlgEycgZq1OS,Sloan Peterson,New Direction,6.0
4IV2vMkVL2OzY3uCyFP2ZE,Napoleon,Above & Below - Instrumental,8.0
,"Miranda Lambert, Carrie Underwood",Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),4.0
3ZqXMYrOUbGjc9OqjoVOaJ,L.A. WITCH,True Believers,1.0
4NrOX0curF1iOa5SUPdN6m,Dr JOE,Tell Your Mother,10.0
1RSwYrVSWPtmgx8r2n5MwZ,ALLBLACK,Ego,5.0
4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,9.0
2XBeWZJeIojOrFOfVvn2dF,Son Seals,Sadie,2.0
3UsbGR71AjcBYOWoUlfTdm,Allman Brothers Band,Statesboro Blues,2.0
2BOVkxmVA98Ky60SEQGDM6,Eliza Doolittle,Pack Up,9.0
0m6ehZK0yTw5rLvYXy53ML,Midas Hutch,Air Power (feat. The Kount),1.0
5meAeH2xj8CkB5ZUahQJQ6,Gang Of Four,To Hell With Poverty,1.0
4b0TKXjLMF6slbAT4WxqSr,OneRepublic,Rescue Me,9.0
698eQRku24PIYPQPHItKlA,Luke Combs,She Got the Best of Me,4.0
192Vxys0urZ6yBywcHWDte,Gazpacho,Soyuz One,10.0
1ng36571Iyov4HBxUClySn,Butthole Surfers,Pepper,10.0
4JkNSMKERJEZiIcNzsqqmQ,Free,Goin' Down Slow,2.0
6JWsaKAJaqznc19DLk5d00,Pillow Queens,Liffey,10.0
,"Amit Kumar, Kavita Krishnamurthy",Na Jane Kahan Se,3.0
3GwzYHGrRn7wMfRtvbjg2U,Emigrate,My World,8.0
3c0WNan3RX8ge7dRiCo8ON,Vundabar,Montage Music,1.0
5LwfBxr0KEgFunjcdaxou6,Matt McGhee,These Exchanges,5.0
4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,Mariposa,10.0
,Berry Sakharof,◊ó◊ë◊ú ◊©◊ê◊™ ◊ú◊ê,10.0
2PtiHiGEYWqh9Ec4SRBKnC,Prateek Kuhad,cold/mess - edit,1.0
,Boaz Sharabi,◊§◊û◊ú◊î ◊ó◊ú◊ß 1,9.0
050TMrxpzlXGYRDAjnrSp6,Chiiild,Sleepwalking,1.0
1TMWcbxL5YF8rKsFHv5hAP,Doja Cat,Rules,9.0
,Wasted,Tomberlin,0.0
1Cgin6oAvA4hvqmRvnRR1v,Blondes,Minimum Wage,1.0
1GoAS5sc36Kf0x8pFjp2gC,Big K.R.I.T.,Pick Up The Pace,5.0
,Yam Refaeli,◊î◊õ◊ú ◊û◊î◊™◊ó◊ú◊î (Prod. By Triangle),9.0
7zX9fAnniTOdTsSV8eipxM,The Derek Trucks Band,Key To The Highway - Live,2.0
6MVMWdSdrETWCyLhWOwQZB,Deeco,Panasonic,5.0
7o7E1nrHWncYY7PY94gCiX,The Buggles,Video Killed The Radio Star,10.0
