Classes,Tracks,Set Type
8,436,Prediction Deep Neural Network
6,437,Prediction Deep Neural Network
9,438,Prediction Deep Neural Network
10,439,Prediction Deep Neural Network
7,440,Prediction Deep Neural Network
6,441,Prediction Deep Neural Network
6,442,Prediction Deep Neural Network
6,443,Prediction Deep Neural Network
10,444,Prediction Deep Neural Network
7,445,Prediction Deep Neural Network
5,446,Prediction Deep Neural Network
5,447,Prediction Deep Neural Network
8,448,Prediction Deep Neural Network
5,449,Prediction Deep Neural Network
6,450,Prediction Deep Neural Network
10,451,Prediction Deep Neural Network
8,452,Prediction Deep Neural Network
10,453,Prediction Deep Neural Network
9,454,Prediction Deep Neural Network
2,455,Prediction Deep Neural Network
10,456,Prediction Deep Neural Network
5,457,Prediction Deep Neural Network
6,458,Prediction Deep Neural Network
8,459,Prediction Deep Neural Network
6,460,Prediction Deep Neural Network
5,461,Prediction Deep Neural Network
10,462,Prediction Deep Neural Network
9,463,Prediction Deep Neural Network
6,464,Prediction Deep Neural Network
6,465,Prediction Deep Neural Network
10,466,Prediction Deep Neural Network
10,467,Prediction Deep Neural Network
5,468,Prediction Deep Neural Network
9,469,Prediction Deep Neural Network
10,470,Prediction Deep Neural Network
10,471,Prediction Deep Neural Network
10,472,Prediction Deep Neural Network
10,473,Prediction Deep Neural Network
6,474,Prediction Deep Neural Network
10,475,Prediction Deep Neural Network
8,476,Prediction Deep Neural Network
10,477,Prediction Deep Neural Network
6,478,Prediction Deep Neural Network
8,479,Prediction Deep Neural Network
9,480,Prediction Deep Neural Network
10,481,Prediction Deep Neural Network
6,482,Prediction Deep Neural Network
5,483,Prediction Deep Neural Network
10,484,Prediction Deep Neural Network
10,485,Prediction Deep Neural Network
10,486,Prediction Deep Neural Network
5,487,Prediction Deep Neural Network
10,488,Prediction Deep Neural Network
2,489,Prediction Deep Neural Network
6,490,Prediction Deep Neural Network
5,491,Prediction Deep Neural Network
10,492,Prediction Deep Neural Network
5,493,Prediction Deep Neural Network
10,494,Prediction Deep Neural Network
6,495,Prediction Deep Neural Network
5,496,Prediction Deep Neural Network
9,497,Prediction Deep Neural Network
10,498,Prediction Deep Neural Network
5,499,Prediction Deep Neural Network
8,500,Prediction Deep Neural Network
10,501,Prediction Deep Neural Network
6,502,Prediction Deep Neural Network
10,503,Prediction Deep Neural Network
10,504,Prediction Deep Neural Network
10,505,Prediction Deep Neural Network
10,506,Prediction Deep Neural Network
7,507,Prediction Deep Neural Network
8,508,Prediction Deep Neural Network
10,509,Prediction Deep Neural Network
9,510,Prediction Deep Neural Network
10,511,Prediction Deep Neural Network
10,512,Prediction Deep Neural Network
10,513,Prediction Deep Neural Network
10,514,Prediction Deep Neural Network
6,515,Prediction Deep Neural Network
10,516,Prediction Deep Neural Network
10,517,Prediction Deep Neural Network
8,518,Prediction Deep Neural Network
5,519,Prediction Deep Neural Network
8,520,Prediction Deep Neural Network
10,521,Prediction Deep Neural Network
2,522,Prediction Deep Neural Network
10,523,Prediction Deep Neural Network
10,524,Prediction Deep Neural Network
10,525,Prediction Deep Neural Network
10,526,Prediction Deep Neural Network
10,527,Prediction Deep Neural Network
8,528,Prediction Deep Neural Network
10,529,Prediction Deep Neural Network
6,530,Prediction Deep Neural Network
10,531,Prediction Deep Neural Network
10,532,Prediction Deep Neural Network
10,533,Prediction Deep Neural Network
7,534,Prediction Deep Neural Network
10,535,Prediction Deep Neural Network
6,536,Prediction Deep Neural Network
8,537,Prediction Deep Neural Network
6,538,Prediction Deep Neural Network
10,539,Prediction Deep Neural Network
8,540,Prediction Deep Neural Network
6,541,Prediction Deep Neural Network
8,542,Prediction Deep Neural Network
10,543,Prediction Deep Neural Network
5,544,Prediction Deep Neural Network
10,545,Prediction Deep Neural Network
10,546,Prediction Deep Neural Network
10,547,Prediction Deep Neural Network
10,548,Prediction Deep Neural Network
6,549,Prediction Deep Neural Network
6,550,Prediction Deep Neural Network
10,551,Prediction Deep Neural Network
9,552,Prediction Deep Neural Network
6,553,Prediction Deep Neural Network
8,554,Prediction Deep Neural Network
10,555,Prediction Deep Neural Network
5,556,Prediction Deep Neural Network
10,557,Prediction Deep Neural Network
6,558,Prediction Deep Neural Network
6,559,Prediction Deep Neural Network
10,560,Prediction Deep Neural Network
9,561,Prediction Deep Neural Network
10,562,Prediction Deep Neural Network
6,563,Prediction Deep Neural Network
6,564,Prediction Deep Neural Network
8,565,Prediction Deep Neural Network
10,566,Prediction Deep Neural Network
10,567,Prediction Deep Neural Network
9,568,Prediction Deep Neural Network
6,569,Prediction Deep Neural Network
5,570,Prediction Deep Neural Network
10,571,Prediction Deep Neural Network
10,572,Prediction Deep Neural Network
10,573,Prediction Deep Neural Network
10,574,Prediction Deep Neural Network
9,575,Prediction Deep Neural Network
10,576,Prediction Deep Neural Network
5,577,Prediction Deep Neural Network
6,578,Prediction Deep Neural Network
8,579,Prediction Deep Neural Network
10,580,Prediction Deep Neural Network
5,581,Prediction Deep Neural Network
10,582,Prediction Deep Neural Network
10,583,Prediction Deep Neural Network
5,584,Prediction Deep Neural Network
10,585,Prediction Deep Neural Network
10,586,Prediction Deep Neural Network
10,587,Prediction Deep Neural Network
10,588,Prediction Deep Neural Network
5,589,Prediction Deep Neural Network
6,590,Prediction Deep Neural Network
2,591,Prediction Deep Neural Network
9,592,Prediction Deep Neural Network
6,593,Prediction Deep Neural Network
10,594,Prediction Deep Neural Network
10,595,Prediction Deep Neural Network
8,596,Prediction Deep Neural Network
5,597,Prediction Deep Neural Network
6,598,Prediction Deep Neural Network
10,599,Prediction Deep Neural Network
8,600,Prediction Deep Neural Network
6,601,Prediction Deep Neural Network
10,602,Prediction Deep Neural Network
9,603,Prediction Deep Neural Network
10,604,Prediction Deep Neural Network
10,605,Prediction Deep Neural Network
6,606,Prediction Deep Neural Network
10,607,Prediction Deep Neural Network
10,608,Prediction Deep Neural Network
9,609,Prediction Deep Neural Network
10,610,Prediction Deep Neural Network
9,611,Prediction Deep Neural Network
9,612,Prediction Deep Neural Network
10,613,Prediction Deep Neural Network
8,614,Prediction Deep Neural Network
10,615,Prediction Deep Neural Network
10,616,Prediction Deep Neural Network
6,617,Prediction Deep Neural Network
5,618,Prediction Deep Neural Network
10,619,Prediction Deep Neural Network
10,620,Prediction Deep Neural Network
10,621,Prediction Deep Neural Network
9,622,Prediction Deep Neural Network
10,623,Prediction Deep Neural Network
10,624,Prediction Deep Neural Network
10,625,Prediction Deep Neural Network
10,626,Prediction Deep Neural Network
5,627,Prediction Deep Neural Network
5,628,Prediction Deep Neural Network
2,629,Prediction Deep Neural Network
6,630,Prediction Deep Neural Network
9,631,Prediction Deep Neural Network
10,632,Prediction Deep Neural Network
10,633,Prediction Deep Neural Network
9,634,Prediction Deep Neural Network
9,635,Prediction Deep Neural Network
10,636,Prediction Deep Neural Network
10,637,Prediction Deep Neural Network
2,638,Prediction Deep Neural Network
10,639,Prediction Deep Neural Network
8,640,Prediction Deep Neural Network
10,641,Prediction Deep Neural Network
10,642,Prediction Deep Neural Network
10,643,Prediction Deep Neural Network
2,644,Prediction Deep Neural Network
6,645,Prediction Deep Neural Network
6,646,Prediction Deep Neural Network
10,647,Prediction Deep Neural Network
10,648,Prediction Deep Neural Network
8,649,Prediction Deep Neural Network
10,650,Prediction Deep Neural Network
10,651,Prediction Deep Neural Network
10,652,Prediction Deep Neural Network
10,653,Prediction Deep Neural Network
10,654,Prediction Deep Neural Network
6,655,Prediction Deep Neural Network
10,656,Prediction Deep Neural Network
10,657,Prediction Deep Neural Network
10,658,Prediction Deep Neural Network
10,659,Prediction Deep Neural Network
10,660,Prediction Deep Neural Network
7,661,Prediction Deep Neural Network
10,662,Prediction Deep Neural Network
10,663,Prediction Deep Neural Network
9,664,Prediction Deep Neural Network
9,665,Prediction Deep Neural Network
2,666,Prediction Deep Neural Network
10,667,Prediction Deep Neural Network
6,668,Prediction Deep Neural Network
6,669,Prediction Deep Neural Network
10,670,Prediction Deep Neural Network
9,671,Prediction Deep Neural Network
2,672,Prediction Deep Neural Network
10,673,Prediction Deep Neural Network
6,674,Prediction Deep Neural Network
6,675,Prediction Deep Neural Network
10,676,Prediction Deep Neural Network
10,677,Prediction Deep Neural Network
10,678,Prediction Deep Neural Network
9,679,Prediction Deep Neural Network
10,680,Prediction Deep Neural Network
7,681,Prediction Deep Neural Network
2,682,Prediction Deep Neural Network
10,683,Prediction Deep Neural Network
6,684,Prediction Deep Neural Network
10,685,Prediction Deep Neural Network
8,686,Prediction Deep Neural Network
10,687,Prediction Deep Neural Network
10,688,Prediction Deep Neural Network
8,689,Prediction Deep Neural Network
8,690,Prediction Deep Neural Network
10,691,Prediction Deep Neural Network
8,692,Prediction Deep Neural Network
5,693,Prediction Deep Neural Network
10,694,Prediction Deep Neural Network
6,695,Prediction Deep Neural Network
8,696,Prediction Deep Neural Network
10,697,Prediction Deep Neural Network
10,698,Prediction Deep Neural Network
10,699,Prediction Deep Neural Network
6,700,Prediction Deep Neural Network
7,701,Prediction Deep Neural Network
10,702,Prediction Deep Neural Network
10,703,Prediction Deep Neural Network
10,704,Prediction Deep Neural Network
9,705,Prediction Deep Neural Network
10,706,Prediction Deep Neural Network
10,707,Prediction Deep Neural Network
8,708,Prediction Deep Neural Network
10,709,Prediction Deep Neural Network
10,710,Prediction Deep Neural Network
6,711,Prediction Deep Neural Network
2,712,Prediction Deep Neural Network
7,713,Prediction Deep Neural Network
10,714,Prediction Deep Neural Network
9,715,Prediction Deep Neural Network
10,716,Prediction Deep Neural Network
10,717,Prediction Deep Neural Network
10,718,Prediction Deep Neural Network
10,719,Prediction Deep Neural Network
5,720,Prediction Deep Neural Network
10,721,Prediction Deep Neural Network
10,722,Prediction Deep Neural Network
10,723,Prediction Deep Neural Network
10,724,Prediction Deep Neural Network
10,725,Prediction Deep Neural Network
2,726,Prediction Deep Neural Network
10,727,Prediction Deep Neural Network
8,728,Prediction Deep Neural Network
6,729,Prediction Deep Neural Network
8,730,Prediction Deep Neural Network
7,731,Prediction Deep Neural Network
10,732,Prediction Deep Neural Network
10,733,Prediction Deep Neural Network
10,734,Prediction Deep Neural Network
10,735,Prediction Deep Neural Network
8,736,Prediction Deep Neural Network
10,737,Prediction Deep Neural Network
10,738,Prediction Deep Neural Network
7,739,Prediction Deep Neural Network
5,740,Prediction Deep Neural Network
10,741,Prediction Deep Neural Network
10,742,Prediction Deep Neural Network
8,743,Prediction Deep Neural Network
10,744,Prediction Deep Neural Network
10,745,Prediction Deep Neural Network
5,746,Prediction Deep Neural Network
6,747,Prediction Deep Neural Network
10,748,Prediction Deep Neural Network
2,749,Prediction Deep Neural Network
5,750,Prediction Deep Neural Network
10,751,Prediction Deep Neural Network
10,752,Prediction Deep Neural Network
6,753,Prediction Deep Neural Network
10,754,Prediction Deep Neural Network
10,755,Prediction Deep Neural Network
2,756,Prediction Deep Neural Network
10,757,Prediction Deep Neural Network
10,758,Prediction Deep Neural Network
10,759,Prediction Deep Neural Network
10,760,Prediction Deep Neural Network
2,761,Prediction Deep Neural Network
10,762,Prediction Deep Neural Network
10,763,Prediction Deep Neural Network
2,764,Prediction Deep Neural Network
8,765,Prediction Deep Neural Network
10,766,Prediction Deep Neural Network
7,767,Prediction Deep Neural Network
6,768,Prediction Deep Neural Network
10,769,Prediction Deep Neural Network
10,770,Prediction Deep Neural Network
5,771,Prediction Deep Neural Network
6,772,Prediction Deep Neural Network
10,773,Prediction Deep Neural Network
10,774,Prediction Deep Neural Network
7,775,Prediction Deep Neural Network
10,776,Prediction Deep Neural Network
8,777,Prediction Deep Neural Network
10,778,Prediction Deep Neural Network
10,779,Prediction Deep Neural Network
10,780,Prediction Deep Neural Network
10,781,Prediction Deep Neural Network
10,782,Prediction Deep Neural Network
10,783,Prediction Deep Neural Network
8,784,Prediction Deep Neural Network
10,785,Prediction Deep Neural Network
10,786,Prediction Deep Neural Network
8,787,Prediction Deep Neural Network
10,788,Prediction Deep Neural Network
8,789,Prediction Deep Neural Network
6,790,Prediction Deep Neural Network
7,791,Prediction Deep Neural Network
10,792,Prediction Deep Neural Network
6,793,Prediction Deep Neural Network
6,794,Prediction Deep Neural Network
10,795,Prediction Deep Neural Network
10,796,Prediction Deep Neural Network
6,797,Prediction Deep Neural Network
6,798,Prediction Deep Neural Network
8,799,Prediction Deep Neural Network
8,800,Prediction Deep Neural Network
8,801,Prediction Deep Neural Network
10,802,Prediction Deep Neural Network
10,803,Prediction Deep Neural Network
6,804,Prediction Deep Neural Network
10,805,Prediction Deep Neural Network
10,806,Prediction Deep Neural Network
10,807,Prediction Deep Neural Network
10,808,Prediction Deep Neural Network
10,809,Prediction Deep Neural Network
8,810,Prediction Deep Neural Network
9,811,Prediction Deep Neural Network
8,812,Prediction Deep Neural Network
10,813,Prediction Deep Neural Network
9,814,Prediction Deep Neural Network
10,815,Prediction Deep Neural Network
10,816,Prediction Deep Neural Network
6,817,Prediction Deep Neural Network
10,818,Prediction Deep Neural Network
2,819,Prediction Deep Neural Network
6,820,Prediction Deep Neural Network
9,821,Prediction Deep Neural Network
6,822,Prediction Deep Neural Network
10,823,Prediction Deep Neural Network
10,824,Prediction Deep Neural Network
6,825,Prediction Deep Neural Network
9,826,Prediction Deep Neural Network
10,827,Prediction Deep Neural Network
10,828,Prediction Deep Neural Network
10,829,Prediction Deep Neural Network
10,830,Prediction Deep Neural Network
8,831,Prediction Deep Neural Network
10,832,Prediction Deep Neural Network
10,833,Prediction Deep Neural Network
6,834,Prediction Deep Neural Network
6,835,Prediction Deep Neural Network
10,836,Prediction Deep Neural Network
9,837,Prediction Deep Neural Network
6,838,Prediction Deep Neural Network
2,839,Prediction Deep Neural Network
10,840,Prediction Deep Neural Network
2,841,Prediction Deep Neural Network
9,842,Prediction Deep Neural Network
10,843,Prediction Deep Neural Network
10,844,Prediction Deep Neural Network
6,845,Prediction Deep Neural Network
8,846,Prediction Deep Neural Network
2,847,Prediction Deep Neural Network
6,848,Prediction Deep Neural Network
2,849,Prediction Deep Neural Network
10,850,Prediction Deep Neural Network
10,851,Prediction Deep Neural Network
10,852,Prediction Deep Neural Network
10,853,Prediction Deep Neural Network
10,854,Prediction Deep Neural Network
10,855,Prediction Deep Neural Network
5,856,Prediction Deep Neural Network
10,857,Prediction Deep Neural Network
9,858,Prediction Deep Neural Network
5,859,Prediction Deep Neural Network
5,860,Prediction Deep Neural Network
10,861,Prediction Deep Neural Network
10,862,Prediction Deep Neural Network
2,863,Prediction Deep Neural Network
6,864,Prediction Deep Neural Network
10,865,Prediction Deep Neural Network
5,866,Prediction Deep Neural Network
10,867,Prediction Deep Neural Network
10,868,Prediction Deep Neural Network
6,869,Prediction Deep Neural Network
10,870,Prediction Deep Neural Network
10,871,Prediction Deep Neural Network
6,872,Prediction Deep Neural Network
10,873,Prediction Deep Neural Network
6,874,Prediction Deep Neural Network
10,875,Prediction Deep Neural Network
10,876,Prediction Deep Neural Network
10,877,Prediction Deep Neural Network
10,878,Prediction Deep Neural Network
10,879,Prediction Deep Neural Network
10,880,Prediction Deep Neural Network
5,881,Prediction Deep Neural Network
5,882,Prediction Deep Neural Network
5,883,Prediction Deep Neural Network
9,884,Prediction Deep Neural Network
2,885,Prediction Deep Neural Network
10,886,Prediction Deep Neural Network
5,887,Prediction Deep Neural Network
9,888,Prediction Deep Neural Network
10,889,Prediction Deep Neural Network
2,890,Prediction Deep Neural Network
10,891,Prediction Deep Neural Network
9,892,Prediction Deep Neural Network
10,893,Prediction Deep Neural Network
9,894,Prediction Deep Neural Network
7,895,Prediction Deep Neural Network
10,896,Prediction Deep Neural Network
10,897,Prediction Deep Neural Network
2,898,Prediction Deep Neural Network
6,899,Prediction Deep Neural Network
10,900,Prediction Deep Neural Network
5,901,Prediction Deep Neural Network
9,902,Prediction Deep Neural Network
9,903,Prediction Deep Neural Network
9,904,Prediction Deep Neural Network
10,905,Prediction Deep Neural Network
10,906,Prediction Deep Neural Network
8,907,Prediction Deep Neural Network
5,908,Prediction Deep Neural Network
6,909,Prediction Deep Neural Network
5,910,Prediction Deep Neural Network
5,911,Prediction Deep Neural Network
8,912,Prediction Deep Neural Network
5,913,Prediction Deep Neural Network
5,914,Prediction Deep Neural Network
10,915,Prediction Deep Neural Network
10,916,Prediction Deep Neural Network
10,917,Prediction Deep Neural Network
