Classes,Tracks,Set Type
10.0,104,Prediction Logistic Regression
10.0,105,Prediction Logistic Regression
10.0,106,Prediction Logistic Regression
0.0,107,Prediction Logistic Regression
2.0,108,Prediction Logistic Regression
10.0,109,Prediction Logistic Regression
8.0,110,Prediction Logistic Regression
10.0,111,Prediction Logistic Regression
9.0,112,Prediction Logistic Regression
5.0,113,Prediction Logistic Regression
6.0,114,Prediction Logistic Regression
9.0,115,Prediction Logistic Regression
9.0,116,Prediction Logistic Regression
10.0,117,Prediction Logistic Regression
10.0,118,Prediction Logistic Regression
6.0,119,Prediction Logistic Regression
10.0,120,Prediction Logistic Regression
9.0,121,Prediction Logistic Regression
9.0,122,Prediction Logistic Regression
5.0,123,Prediction Logistic Regression
10.0,124,Prediction Logistic Regression
10.0,125,Prediction Logistic Regression
10.0,126,Prediction Logistic Regression
9.0,127,Prediction Logistic Regression
10.0,128,Prediction Logistic Regression
6.0,129,Prediction Logistic Regression
10.0,130,Prediction Logistic Regression
10.0,131,Prediction Logistic Regression
10.0,132,Prediction Logistic Regression
10.0,133,Prediction Logistic Regression
10.0,134,Prediction Logistic Regression
2.0,135,Prediction Logistic Regression
10.0,136,Prediction Logistic Regression
8.0,137,Prediction Logistic Regression
10.0,138,Prediction Logistic Regression
10.0,139,Prediction Logistic Regression
6.0,140,Prediction Logistic Regression
3.0,141,Prediction Logistic Regression
10.0,142,Prediction Logistic Regression
10.0,143,Prediction Logistic Regression
10.0,144,Prediction Logistic Regression
9.0,145,Prediction Logistic Regression
10.0,146,Prediction Logistic Regression
5.0,147,Prediction Logistic Regression
9.0,148,Prediction Logistic Regression
9.0,149,Prediction Logistic Regression
10.0,150,Prediction Logistic Regression
5.0,151,Prediction Logistic Regression
10.0,152,Prediction Logistic Regression
10.0,153,Prediction Logistic Regression
9.0,154,Prediction Logistic Regression
8.0,155,Prediction Logistic Regression
8.0,156,Prediction Logistic Regression
10.0,157,Prediction Logistic Regression
10.0,158,Prediction Logistic Regression
10.0,159,Prediction Logistic Regression
8.0,160,Prediction Logistic Regression
8.0,161,Prediction Logistic Regression
10.0,162,Prediction Logistic Regression
10.0,163,Prediction Logistic Regression
10.0,164,Prediction Logistic Regression
10.0,165,Prediction Logistic Regression
8.0,166,Prediction Logistic Regression
8.0,167,Prediction Logistic Regression
10.0,168,Prediction Logistic Regression
10.0,169,Prediction Logistic Regression
10.0,170,Prediction Logistic Regression
10.0,171,Prediction Logistic Regression
9.0,172,Prediction Logistic Regression
10.0,173,Prediction Logistic Regression
10.0,174,Prediction Logistic Regression
10.0,175,Prediction Logistic Regression
10.0,176,Prediction Logistic Regression
10.0,177,Prediction Logistic Regression
6.0,178,Prediction Logistic Regression
9.0,179,Prediction Logistic Regression
5.0,180,Prediction Logistic Regression
10.0,181,Prediction Logistic Regression
6.0,182,Prediction Logistic Regression
9.0,183,Prediction Logistic Regression
9.0,184,Prediction Logistic Regression
9.0,185,Prediction Logistic Regression
8.0,186,Prediction Logistic Regression
10.0,187,Prediction Logistic Regression
10.0,188,Prediction Logistic Regression
10.0,189,Prediction Logistic Regression
9.0,190,Prediction Logistic Regression
10.0,191,Prediction Logistic Regression
9.0,192,Prediction Logistic Regression
9.0,193,Prediction Logistic Regression
5.0,194,Prediction Logistic Regression
10.0,195,Prediction Logistic Regression
10.0,196,Prediction Logistic Regression
9.0,197,Prediction Logistic Regression
6.0,198,Prediction Logistic Regression
0.0,199,Prediction Logistic Regression
5.0,200,Prediction Logistic Regression
10.0,201,Prediction Logistic Regression
10.0,202,Prediction Logistic Regression
10.0,203,Prediction Logistic Regression
2.0,204,Prediction Logistic Regression
10.0,205,Prediction Logistic Regression
2.0,206,Prediction Logistic Regression
2.0,207,Prediction Logistic Regression
6.0,208,Prediction Logistic Regression
10.0,209,Prediction Logistic Regression
2.0,210,Prediction Logistic Regression
10.0,211,Prediction Logistic Regression
10.0,212,Prediction Logistic Regression
10.0,213,Prediction Logistic Regression
9.0,214,Prediction Logistic Regression
5.0,215,Prediction Logistic Regression
10.0,216,Prediction Logistic Regression
9.0,217,Prediction Logistic Regression
7.0,218,Prediction Logistic Regression
10.0,219,Prediction Logistic Regression
8.0,220,Prediction Logistic Regression
10.0,221,Prediction Logistic Regression
10.0,222,Prediction Logistic Regression
10.0,223,Prediction Logistic Regression
10.0,224,Prediction Logistic Regression
10.0,225,Prediction Logistic Regression
9.0,226,Prediction Logistic Regression
10.0,227,Prediction Logistic Regression
10.0,228,Prediction Logistic Regression
10.0,229,Prediction Logistic Regression
10.0,230,Prediction Logistic Regression
2.0,231,Prediction Logistic Regression
8.0,232,Prediction Logistic Regression
6.0,233,Prediction Logistic Regression
10.0,234,Prediction Logistic Regression
10.0,235,Prediction Logistic Regression
10.0,236,Prediction Logistic Regression
9.0,237,Prediction Logistic Regression
10.0,238,Prediction Logistic Regression
8.0,239,Prediction Logistic Regression
6.0,240,Prediction Logistic Regression
9.0,241,Prediction Logistic Regression
9.0,242,Prediction Logistic Regression
6.0,243,Prediction Logistic Regression
10.0,244,Prediction Logistic Regression
9.0,245,Prediction Logistic Regression
10.0,246,Prediction Logistic Regression
10.0,247,Prediction Logistic Regression
10.0,248,Prediction Logistic Regression
10.0,249,Prediction Logistic Regression
9.0,250,Prediction Logistic Regression
10.0,251,Prediction Logistic Regression
9.0,252,Prediction Logistic Regression
10.0,253,Prediction Logistic Regression
10.0,254,Prediction Logistic Regression
10.0,255,Prediction Logistic Regression
5.0,256,Prediction Logistic Regression
10.0,257,Prediction Logistic Regression
8.0,258,Prediction Logistic Regression
9.0,259,Prediction Logistic Regression
10.0,260,Prediction Logistic Regression
10.0,261,Prediction Logistic Regression
10.0,262,Prediction Logistic Regression
9.0,263,Prediction Logistic Regression
10.0,264,Prediction Logistic Regression
10.0,265,Prediction Logistic Regression
6.0,266,Prediction Logistic Regression
10.0,267,Prediction Logistic Regression
5.0,268,Prediction Logistic Regression
10.0,269,Prediction Logistic Regression
6.0,270,Prediction Logistic Regression
6.0,271,Prediction Logistic Regression
9.0,272,Prediction Logistic Regression
6.0,273,Prediction Logistic Regression
10.0,274,Prediction Logistic Regression
10.0,275,Prediction Logistic Regression
3.0,276,Prediction Logistic Regression
10.0,277,Prediction Logistic Regression
5.0,278,Prediction Logistic Regression
6.0,279,Prediction Logistic Regression
10.0,280,Prediction Logistic Regression
10.0,281,Prediction Logistic Regression
10.0,282,Prediction Logistic Regression
10.0,283,Prediction Logistic Regression
10.0,284,Prediction Logistic Regression
10.0,285,Prediction Logistic Regression
6.0,286,Prediction Logistic Regression
10.0,287,Prediction Logistic Regression
10.0,288,Prediction Logistic Regression
10.0,289,Prediction Logistic Regression
5.0,290,Prediction Logistic Regression
10.0,291,Prediction Logistic Regression
10.0,292,Prediction Logistic Regression
8.0,293,Prediction Logistic Regression
2.0,294,Prediction Logistic Regression
10.0,295,Prediction Logistic Regression
7.0,296,Prediction Logistic Regression
9.0,297,Prediction Logistic Regression
10.0,298,Prediction Logistic Regression
10.0,299,Prediction Logistic Regression
6.0,300,Prediction Logistic Regression
5.0,301,Prediction Logistic Regression
9.0,302,Prediction Logistic Regression
9.0,303,Prediction Logistic Regression
10.0,304,Prediction Logistic Regression
7.0,305,Prediction Logistic Regression
10.0,306,Prediction Logistic Regression
10.0,307,Prediction Logistic Regression
8.0,308,Prediction Logistic Regression
10.0,309,Prediction Logistic Regression
10.0,310,Prediction Logistic Regression
9.0,311,Prediction Logistic Regression
6.0,312,Prediction Logistic Regression
7.0,313,Prediction Logistic Regression
7.0,314,Prediction Logistic Regression
10.0,315,Prediction Logistic Regression
10.0,316,Prediction Logistic Regression
10.0,317,Prediction Logistic Regression
10.0,318,Prediction Logistic Regression
2.0,319,Prediction Logistic Regression
10.0,320,Prediction Logistic Regression
10.0,321,Prediction Logistic Regression
6.0,322,Prediction Logistic Regression
2.0,323,Prediction Logistic Regression
6.0,324,Prediction Logistic Regression
9.0,325,Prediction Logistic Regression
5.0,326,Prediction Logistic Regression
10.0,327,Prediction Logistic Regression
10.0,328,Prediction Logistic Regression
8.0,329,Prediction Logistic Regression
8.0,330,Prediction Logistic Regression
5.0,331,Prediction Logistic Regression
6.0,332,Prediction Logistic Regression
10.0,333,Prediction Logistic Regression
5.0,334,Prediction Logistic Regression
10.0,335,Prediction Logistic Regression
10.0,336,Prediction Logistic Regression
5.0,337,Prediction Logistic Regression
10.0,338,Prediction Logistic Regression
10.0,339,Prediction Logistic Regression
10.0,340,Prediction Logistic Regression
9.0,341,Prediction Logistic Regression
6.0,342,Prediction Logistic Regression
9.0,343,Prediction Logistic Regression
9.0,344,Prediction Logistic Regression
7.0,345,Prediction Logistic Regression
5.0,346,Prediction Logistic Regression
10.0,347,Prediction Logistic Regression
10.0,348,Prediction Logistic Regression
6.0,349,Prediction Logistic Regression
10.0,350,Prediction Logistic Regression
10.0,351,Prediction Logistic Regression
10.0,352,Prediction Logistic Regression
9.0,353,Prediction Logistic Regression
10.0,354,Prediction Logistic Regression
10.0,355,Prediction Logistic Regression
8.0,356,Prediction Logistic Regression
9.0,357,Prediction Logistic Regression
8.0,358,Prediction Logistic Regression
10.0,359,Prediction Logistic Regression
10.0,360,Prediction Logistic Regression
10.0,361,Prediction Logistic Regression
8.0,362,Prediction Logistic Regression
7.0,363,Prediction Logistic Regression
6.0,364,Prediction Logistic Regression
10.0,365,Prediction Logistic Regression
10.0,366,Prediction Logistic Regression
10.0,367,Prediction Logistic Regression
10.0,368,Prediction Logistic Regression
10.0,369,Prediction Logistic Regression
10.0,370,Prediction Logistic Regression
10.0,371,Prediction Logistic Regression
9.0,372,Prediction Logistic Regression
10.0,373,Prediction Logistic Regression
10.0,374,Prediction Logistic Regression
10.0,375,Prediction Logistic Regression
8.0,376,Prediction Logistic Regression
8.0,377,Prediction Logistic Regression
10.0,378,Prediction Logistic Regression
10.0,379,Prediction Logistic Regression
10.0,380,Prediction Logistic Regression
6.0,381,Prediction Logistic Regression
10.0,382,Prediction Logistic Regression
7.0,383,Prediction Logistic Regression
10.0,384,Prediction Logistic Regression
8.0,385,Prediction Logistic Regression
10.0,386,Prediction Logistic Regression
10.0,387,Prediction Logistic Regression
8.0,388,Prediction Logistic Regression
10.0,389,Prediction Logistic Regression
9.0,390,Prediction Logistic Regression
10.0,391,Prediction Logistic Regression
10.0,392,Prediction Logistic Regression
9.0,393,Prediction Logistic Regression
8.0,394,Prediction Logistic Regression
9.0,395,Prediction Logistic Regression
10.0,396,Prediction Logistic Regression
10.0,397,Prediction Logistic Regression
8.0,398,Prediction Logistic Regression
10.0,399,Prediction Logistic Regression
10.0,400,Prediction Logistic Regression
10.0,401,Prediction Logistic Regression
10.0,402,Prediction Logistic Regression
10.0,403,Prediction Logistic Regression
10.0,404,Prediction Logistic Regression
10.0,405,Prediction Logistic Regression
8.0,406,Prediction Logistic Regression
5.0,407,Prediction Logistic Regression
2.0,408,Prediction Logistic Regression
7.0,409,Prediction Logistic Regression
10.0,410,Prediction Logistic Regression
6.0,411,Prediction Logistic Regression
10.0,412,Prediction Logistic Regression
10.0,413,Prediction Logistic Regression
8.0,414,Prediction Logistic Regression
10.0,415,Prediction Logistic Regression
9.0,416,Prediction Logistic Regression
10.0,417,Prediction Logistic Regression
10.0,418,Prediction Logistic Regression
10.0,419,Prediction Logistic Regression
9.0,420,Prediction Logistic Regression
5.0,421,Prediction Logistic Regression
6.0,422,Prediction Logistic Regression
10.0,423,Prediction Logistic Regression
5.0,424,Prediction Logistic Regression
10.0,425,Prediction Logistic Regression
10.0,426,Prediction Logistic Regression
3.0,427,Prediction Logistic Regression
10.0,428,Prediction Logistic Regression
10.0,429,Prediction Logistic Regression
10.0,430,Prediction Logistic Regression
8.0,431,Prediction Logistic Regression
10.0,432,Prediction Logistic Regression
10.0,433,Prediction Logistic Regression
9.0,434,Prediction Logistic Regression
10.0,435,Prediction Logistic Regression
8.0,436,Prediction Logistic Regression
6.0,437,Prediction Logistic Regression
9.0,438,Prediction Logistic Regression
10.0,439,Prediction Logistic Regression
7.0,440,Prediction Logistic Regression
9.0,441,Prediction Logistic Regression
6.0,442,Prediction Logistic Regression
6.0,443,Prediction Logistic Regression
10.0,444,Prediction Logistic Regression
7.0,445,Prediction Logistic Regression
5.0,446,Prediction Logistic Regression
5.0,447,Prediction Logistic Regression
8.0,448,Prediction Logistic Regression
5.0,449,Prediction Logistic Regression
6.0,450,Prediction Logistic Regression
10.0,451,Prediction Logistic Regression
8.0,452,Prediction Logistic Regression
10.0,453,Prediction Logistic Regression
0.0,454,Prediction Logistic Regression
3.0,455,Prediction Logistic Regression
10.0,456,Prediction Logistic Regression
5.0,457,Prediction Logistic Regression
9.0,458,Prediction Logistic Regression
10.0,459,Prediction Logistic Regression
10.0,460,Prediction Logistic Regression
5.0,461,Prediction Logistic Regression
10.0,462,Prediction Logistic Regression
9.0,463,Prediction Logistic Regression
6.0,464,Prediction Logistic Regression
8.0,465,Prediction Logistic Regression
8.0,466,Prediction Logistic Regression
10.0,467,Prediction Logistic Regression
5.0,468,Prediction Logistic Regression
9.0,469,Prediction Logistic Regression
10.0,470,Prediction Logistic Regression
10.0,471,Prediction Logistic Regression
10.0,472,Prediction Logistic Regression
10.0,473,Prediction Logistic Regression
6.0,474,Prediction Logistic Regression
10.0,475,Prediction Logistic Regression
8.0,476,Prediction Logistic Regression
10.0,477,Prediction Logistic Regression
6.0,478,Prediction Logistic Regression
8.0,479,Prediction Logistic Regression
9.0,480,Prediction Logistic Regression
9.0,481,Prediction Logistic Regression
10.0,482,Prediction Logistic Regression
5.0,483,Prediction Logistic Regression
10.0,484,Prediction Logistic Regression
10.0,485,Prediction Logistic Regression
2.0,486,Prediction Logistic Regression
10.0,487,Prediction Logistic Regression
10.0,488,Prediction Logistic Regression
3.0,489,Prediction Logistic Regression
9.0,490,Prediction Logistic Regression
5.0,491,Prediction Logistic Regression
2.0,492,Prediction Logistic Regression
5.0,493,Prediction Logistic Regression
10.0,494,Prediction Logistic Regression
6.0,495,Prediction Logistic Regression
5.0,496,Prediction Logistic Regression
9.0,497,Prediction Logistic Regression
9.0,498,Prediction Logistic Regression
5.0,499,Prediction Logistic Regression
8.0,500,Prediction Logistic Regression
10.0,501,Prediction Logistic Regression
6.0,502,Prediction Logistic Regression
10.0,503,Prediction Logistic Regression
10.0,504,Prediction Logistic Regression
10.0,505,Prediction Logistic Regression
10.0,506,Prediction Logistic Regression
7.0,507,Prediction Logistic Regression
8.0,508,Prediction Logistic Regression
10.0,509,Prediction Logistic Regression
9.0,510,Prediction Logistic Regression
10.0,511,Prediction Logistic Regression
10.0,512,Prediction Logistic Regression
10.0,513,Prediction Logistic Regression
10.0,514,Prediction Logistic Regression
2.0,515,Prediction Logistic Regression
10.0,516,Prediction Logistic Regression
8.0,517,Prediction Logistic Regression
8.0,518,Prediction Logistic Regression
9.0,519,Prediction Logistic Regression
10.0,520,Prediction Logistic Regression
10.0,521,Prediction Logistic Regression
0.0,522,Prediction Logistic Regression
10.0,523,Prediction Logistic Regression
10.0,524,Prediction Logistic Regression
10.0,525,Prediction Logistic Regression
10.0,526,Prediction Logistic Regression
10.0,527,Prediction Logistic Regression
8.0,528,Prediction Logistic Regression
10.0,529,Prediction Logistic Regression
9.0,530,Prediction Logistic Regression
10.0,531,Prediction Logistic Regression
2.0,532,Prediction Logistic Regression
10.0,533,Prediction Logistic Regression
6.0,534,Prediction Logistic Regression
10.0,535,Prediction Logistic Regression
10.0,536,Prediction Logistic Regression
8.0,537,Prediction Logistic Regression
6.0,538,Prediction Logistic Regression
10.0,539,Prediction Logistic Regression
8.0,540,Prediction Logistic Regression
6.0,541,Prediction Logistic Regression
8.0,542,Prediction Logistic Regression
10.0,543,Prediction Logistic Regression
5.0,544,Prediction Logistic Regression
10.0,545,Prediction Logistic Regression
10.0,546,Prediction Logistic Regression
10.0,547,Prediction Logistic Regression
10.0,548,Prediction Logistic Regression
10.0,549,Prediction Logistic Regression
8.0,550,Prediction Logistic Regression
10.0,551,Prediction Logistic Regression
9.0,552,Prediction Logistic Regression
6.0,553,Prediction Logistic Regression
8.0,554,Prediction Logistic Regression
10.0,555,Prediction Logistic Regression
9.0,556,Prediction Logistic Regression
10.0,557,Prediction Logistic Regression
9.0,558,Prediction Logistic Regression
10.0,559,Prediction Logistic Regression
10.0,560,Prediction Logistic Regression
9.0,561,Prediction Logistic Regression
10.0,562,Prediction Logistic Regression
6.0,563,Prediction Logistic Regression
6.0,564,Prediction Logistic Regression
8.0,565,Prediction Logistic Regression
10.0,566,Prediction Logistic Regression
10.0,567,Prediction Logistic Regression
9.0,568,Prediction Logistic Regression
10.0,569,Prediction Logistic Regression
5.0,570,Prediction Logistic Regression
10.0,571,Prediction Logistic Regression
10.0,572,Prediction Logistic Regression
10.0,573,Prediction Logistic Regression
10.0,574,Prediction Logistic Regression
9.0,575,Prediction Logistic Regression
10.0,576,Prediction Logistic Regression
9.0,577,Prediction Logistic Regression
10.0,578,Prediction Logistic Regression
8.0,579,Prediction Logistic Regression
10.0,580,Prediction Logistic Regression
5.0,581,Prediction Logistic Regression
10.0,582,Prediction Logistic Regression
10.0,583,Prediction Logistic Regression
9.0,584,Prediction Logistic Regression
10.0,585,Prediction Logistic Regression
8.0,586,Prediction Logistic Regression
10.0,587,Prediction Logistic Regression
10.0,588,Prediction Logistic Regression
5.0,589,Prediction Logistic Regression
6.0,590,Prediction Logistic Regression
0.0,591,Prediction Logistic Regression
9.0,592,Prediction Logistic Regression
9.0,593,Prediction Logistic Regression
10.0,594,Prediction Logistic Regression
10.0,595,Prediction Logistic Regression
8.0,596,Prediction Logistic Regression
9.0,597,Prediction Logistic Regression
6.0,598,Prediction Logistic Regression
10.0,599,Prediction Logistic Regression
8.0,600,Prediction Logistic Regression
6.0,601,Prediction Logistic Regression
10.0,602,Prediction Logistic Regression
9.0,603,Prediction Logistic Regression
10.0,604,Prediction Logistic Regression
10.0,605,Prediction Logistic Regression
6.0,606,Prediction Logistic Regression
10.0,607,Prediction Logistic Regression
10.0,608,Prediction Logistic Regression
9.0,609,Prediction Logistic Regression
10.0,610,Prediction Logistic Regression
9.0,611,Prediction Logistic Regression
9.0,612,Prediction Logistic Regression
10.0,613,Prediction Logistic Regression
8.0,614,Prediction Logistic Regression
10.0,615,Prediction Logistic Regression
10.0,616,Prediction Logistic Regression
6.0,617,Prediction Logistic Regression
5.0,618,Prediction Logistic Regression
10.0,619,Prediction Logistic Regression
10.0,620,Prediction Logistic Regression
10.0,621,Prediction Logistic Regression
9.0,622,Prediction Logistic Regression
10.0,623,Prediction Logistic Regression
10.0,624,Prediction Logistic Regression
10.0,625,Prediction Logistic Regression
10.0,626,Prediction Logistic Regression
5.0,627,Prediction Logistic Regression
5.0,628,Prediction Logistic Regression
9.0,629,Prediction Logistic Regression
6.0,630,Prediction Logistic Regression
9.0,631,Prediction Logistic Regression
10.0,632,Prediction Logistic Regression
10.0,633,Prediction Logistic Regression
9.0,634,Prediction Logistic Regression
9.0,635,Prediction Logistic Regression
3.0,636,Prediction Logistic Regression
2.0,637,Prediction Logistic Regression
6.0,638,Prediction Logistic Regression
10.0,639,Prediction Logistic Regression
8.0,640,Prediction Logistic Regression
10.0,641,Prediction Logistic Regression
10.0,642,Prediction Logistic Regression
10.0,643,Prediction Logistic Regression
0.0,644,Prediction Logistic Regression
9.0,645,Prediction Logistic Regression
6.0,646,Prediction Logistic Regression
10.0,647,Prediction Logistic Regression
10.0,648,Prediction Logistic Regression
8.0,649,Prediction Logistic Regression
10.0,650,Prediction Logistic Regression
10.0,651,Prediction Logistic Regression
10.0,652,Prediction Logistic Regression
10.0,653,Prediction Logistic Regression
10.0,654,Prediction Logistic Regression
6.0,655,Prediction Logistic Regression
10.0,656,Prediction Logistic Regression
10.0,657,Prediction Logistic Regression
10.0,658,Prediction Logistic Regression
10.0,659,Prediction Logistic Regression
10.0,660,Prediction Logistic Regression
7.0,661,Prediction Logistic Regression
10.0,662,Prediction Logistic Regression
3.0,663,Prediction Logistic Regression
10.0,664,Prediction Logistic Regression
10.0,665,Prediction Logistic Regression
2.0,666,Prediction Logistic Regression
10.0,667,Prediction Logistic Regression
6.0,668,Prediction Logistic Regression
10.0,669,Prediction Logistic Regression
10.0,670,Prediction Logistic Regression
9.0,671,Prediction Logistic Regression
0.0,672,Prediction Logistic Regression
10.0,673,Prediction Logistic Regression
6.0,674,Prediction Logistic Regression
